userID-bookID,prediction
u71558787-b93560343,3.855409886143758
u88145633-b73869874,3.727142547791149
u89387929-b79950906,2.976939246827673
u50110325-b04596419,4.8021874331365595
u20979681-b92139052,3.018162059247129
u50083678-b04661220,4.417893171384777
u77812438-b94661402,4.10740556798717
u44411475-b15290967,4.543386238071612
u15076393-b60291205,5.041578176437168
u60158802-b39170808,3.5318473916347126
u85561746-b60684530,4.758538810076455
u22141996-b33428436,4.130696854816
u29282905-b42934425,3.955583409558476
u69746429-b27566208,3.379926702151206
u56741941-b78508862,3.55782430846675
u66181735-b14733596,3.7721270286384185
u27935418-b90756187,3.269831850818591
u77451424-b43738702,4.315544738946692
u68798210-b46250391,3.423081938640641
u69186302-b08227722,3.779741647706663
u73529814-b13419953,2.49033827198542
u38997982-b32801211,4.463757025205415
u47373031-b24282259,4.796566730525212
u22029194-b15502623,3.4546746384286138
u52678313-b46514894,3.4720854638959997
u40242051-b87690876,3.9476033663973444
u46417460-b08340953,3.7863909397277196
u73887884-b14988027,3.7872170341560416
u46443794-b82936372,3.889097307095532
u29953012-b88046776,2.841880443588008
u37592485-b11571116,3.418381401184486
u94982892-b62950159,4.570653826731061
u98309345-b82046721,3.332366969886309
u87964209-b37908447,3.9722945363537474
u08962201-b64033479,2.677821282763431
u31606792-b71134815,3.5128656081868335
u50561311-b79207956,4.239008976955396
u70099782-b66477889,4.380783832620142
u34047880-b07513472,2.584283260067167
u93292727-b67869679,4.369431484216965
u29766650-b00855555,4.222727954927133
u49931871-b46986712,3.190513314592931
u64155164-b12033613,3.181862524295557
u14470745-b80820222,4.377238322041944
u48607190-b45122162,4.250054290107659
u38111464-b53235565,5.151695040339215
u33030786-b64574546,3.8341727505104144
u13746949-b07576843,3.760947536509376
u87724705-b99599741,4.0912404589147595
u40273652-b67966706,3.517925635375939
u69554673-b88683787,4.11330016745026
u28839418-b04663411,3.9548824206557516
u83708602-b75094993,4.189139284414601
u81991850-b90620786,4.193261551258557
u91577131-b79513835,4.149191209725394
u59370394-b04915452,4.254009324204604
u84813351-b66210765,4.653701173346081
u23717998-b73869874,4.443801834783573
u92526378-b63372162,3.6131256558376568
u75661832-b72824751,4.036857112942233
u74311787-b79377441,4.461735774262416
u78367554-b06407198,4.321874885317345
u67627012-b99133017,3.824234279450649
u28220428-b93384035,4.484017438327283
u74930286-b39055297,2.9277170415122185
u68059730-b43738702,3.6961719800126382
u56966676-b39244888,4.3775422835947655
u48440202-b08652512,4.316921908568636
u30704276-b97273693,3.9728010834860714
u15146663-b12943856,3.5529750474942374
u88443414-b97521331,4.663445274722718
u39018357-b37358891,3.870492016619571
u51599580-b79614270,4.354400111374155
u72630513-b24779464,2.5816337141188814
u86857205-b93264941,4.035644520426404
u86646209-b68960979,4.044327483510038
u61171665-b51376259,4.202509734021868
u23487844-b90557194,4.511714126876329
u25636293-b22649987,3.5742902715052036
u73617084-b80820222,3.8683302013566427
u06215756-b32856386,3.9209851217963925
u81893716-b14719482,3.1715165260543734
u50458228-b68827716,3.410401009032942
u27046354-b78047662,4.076492704925924
u48899991-b16794788,4.491682635922326
u37264552-b17363728,3.6945838600122305
u10687222-b84185339,3.9867855697069534
u50793695-b83591624,1.8583562369850992
u74651156-b37001357,3.752650297969793
u73326630-b71439935,3.466141294526476
u99287458-b90518401,4.004705466326886
u32146232-b32711943,4.142026681864926
u22173001-b11055539,3.8256078673080247
u29898352-b75797011,2.7678991625096736
u81802425-b97202547,4.264454393426254
u19516998-b42773397,4.475957958560491
u22764636-b32973333,3.5235186940938643
u23873775-b52380499,3.8573123105398426
u95304517-b27040826,3.1414310999405277
u41965930-b58194765,4.350700749964151
u53136513-b79594055,3.7929166172834283
u99365584-b19841474,3.7453928089352404
u29393704-b01139964,4.106099611848736
u46575774-b26313319,4.143153681361924
u92197713-b99176972,4.613549679324415
u05859359-b63466729,4.148330191358003
u12110702-b27275001,4.477860325952886
u16998332-b20401770,4.478459354353825
u00717874-b69611104,4.7057678392698525
u24307252-b10168239,3.4494144954228014
u67477749-b80287013,2.9161698428551346
u27116254-b30264783,3.271400672718799
u68607787-b44544392,4.140585284374022
u41965930-b73251948,4.38828123947974
u34253828-b33785620,3.7796901444593893
u90512986-b39376417,4.290851727301629
u47660720-b25704142,5.298372220444643
u08432595-b29966629,3.500218626036255
u99456649-b77603455,4.015839041800178
u50292668-b39176152,3.3737648598419523
u47323269-b02153921,3.6543531589900162
u17287650-b22691947,3.2901565404782875
u31444467-b16648006,3.4475617295614676
u76070378-b64321012,4.802375024446221
u18599916-b47543082,3.912504501023586
u41781295-b19820268,3.2014595214200527
u67800306-b38337890,3.7308425326322583
u11167203-b78198728,4.628529475230158
u29690979-b98923466,5.071749655838222
u16378927-b05293201,3.8116287273960854
u31873056-b61135199,4.3469832768821055
u70355016-b63124576,4.23806823146623
u63885338-b86913707,4.012395449528344
u71272233-b75165897,3.4348464971082993
u53485971-b03945041,4.431668081105081
u88872689-b31450733,4.064548498674467
u23931200-b75633081,4.797603088243859
u83813120-b39200579,3.7938967202564147
u40288320-b58929660,3.6968821738519053
u42439096-b43779281,3.62626512149695
u54669990-b50167365,3.915507195365003
u45025136-b29436306,3.9837596263560244
u28985214-b16487779,3.9807964207502056
u56917948-b82028485,4.275573867563627
u95846673-b98014981,4.125000530673178
u72979931-b16352722,3.5594293705349296
u19653247-b19421886,4.873695825360803
u28202589-b21613705,3.4072216444083923
u85902160-b35197933,4.389735586318088
u82019193-b66032163,3.411694279198157
u23592935-b92743857,4.168618488649846
u02148424-b20401770,3.7960972556698267
u15655458-b10876672,4.3061773070836855
u64847713-b31474884,4.395876682823657
u31802642-b43129227,4.440753189609376
u47871601-b84493133,4.517199753150638
u47624748-b69302715,4.939177279374812
u60306241-b60453805,4.55486954214753
u01598599-b03643889,4.136355376433507
u10176629-b47133375,4.103276575691069
u50835284-b98013579,3.3977404224730696
u83555942-b31396519,3.5544942100445756
u21471066-b21850052,3.168808164035435
u86494440-b45679053,4.031208290394518
u83209123-b03616914,3.332192916393065
u84824659-b86183841,4.350354197658445
u09038468-b02282297,4.10339797899435
u82256499-b69699510,3.6821294868559074
u35030794-b46983807,2.8491150376701775
u39984428-b33165564,3.850298241726664
u27861787-b68268686,3.409699444769055
u53686175-b91205232,4.306661709229261
u12946993-b13415589,5.1453298468962885
u96617743-b92451588,3.9578537614959854
u43651243-b01559649,4.075117694363195
u87603221-b61681284,3.9650767012818964
u71090948-b92934802,3.514389602781073
u70699381-b26466037,3.966553335518245
u08180844-b90101723,3.96837778012721
u63930147-b39305221,3.558150915797887
u05287787-b77472466,3.7586000653720335
u87701179-b52573663,4.46842835056321
u77480302-b31474884,4.42730565271245
u13573334-b81087308,4.1423566092485204
u03572217-b70747161,4.555895174657412
u33960086-b38981051,2.551934359480601
u91294099-b13384722,4.720398536299236
u38873344-b06038232,3.5932298940577727
u73228349-b16072283,3.5969801444669764
u63820039-b01010860,4.404016928463491
u99658133-b28234020,4.492350092675123
u95478741-b34243773,3.4011430116713175
u51066605-b66123448,3.8135314057074643
u97259119-b34799447,4.583725938742944
u71899717-b76389452,3.526157080803186
u10995847-b16501336,3.619229526033873
u66143276-b54991698,3.5245291513629833
u10162778-b20401770,4.627892788219058
u05246548-b78903892,3.934155350528234
u91029141-b32383765,4.3422770147436385
u98930159-b08516169,4.635540652214241
u60183645-b48843097,3.9356889518327294
u88878082-b29070932,4.474172460082689
u87517015-b73814502,4.098536119477329
u53664558-b80735440,3.7567163974063726
u59287995-b84213664,4.354848488337259
u27823926-b20588712,3.3716348923631063
u70913327-b66692902,4.523970944476923
u07415909-b23871388,3.6378931167603947
u30008333-b43649584,2.9183425383481048
u89867911-b71788608,2.6235752246551325
u05303657-b73404390,4.808298732371118
u47411197-b25220721,3.9667940936957327
u66393020-b07250386,3.216053942074458
u03152998-b15750749,4.1950374305603875
u09928759-b06955362,2.1616615622174162
u66687131-b29247101,3.3403602643329187
u76030083-b59327678,2.3039638283028907
u39294393-b54399781,4.225971812620819
u42129657-b43973922,3.082971866404617
u30718669-b39244888,3.8481935070508313
u43135878-b30423629,3.8712361000822884
u49558722-b47283271,3.968360057442189
u34702462-b66431497,4.760920610781285
u96111011-b61951332,4.558954045983218
u11744698-b43563123,3.9459877325655768
u60250754-b70032539,3.228356884225339
u17462632-b61494706,3.880501473185567
u43736168-b91952150,3.607474553258846
u63002106-b04609475,3.794368350518098
u14445841-b08472020,1.7816191686335603
u91392175-b95176169,4.215062000488799
u85486310-b83607919,4.264124475968622
u22655143-b78306858,3.684870406733775
u68439518-b68658762,4.189247432010435
u67627012-b60983979,4.157248853815578
u91239075-b21304688,4.361982568828582
u51719047-b38552671,3.6417009806350844
u49871045-b10758330,4.817254943633444
u42136501-b07606367,3.3328767779401702
u89673950-b91608304,4.295278088721351
u04643042-b66469709,4.409966187496725
u90954507-b86003780,3.0602044673022606
u04885477-b66366823,4.194743677767287
u25426857-b15750749,3.54626127228374
u67880758-b52904099,3.490315240301773
u08854076-b77818958,3.1656261273356563
u53827959-b18160494,3.8105005099434734
u08085220-b20401770,5.172314775202752
u94058940-b24266703,3.0226616412910547
u52901632-b88657698,4.241034411189146
u46874325-b34347863,3.888421921533961
u45038586-b17240179,3.8641980097910587
u74545550-b97273693,3.924672344653046
u46877321-b32465237,3.6820113927949523
u28764332-b46188980,0.9458903872968577
u13817865-b34253898,4.007890175695813
u70748780-b37563785,4.460260720684735
u69121530-b75740531,3.2865362003837957
u24157206-b35165110,3.302612127291742
u50533034-b50520581,4.356960681875289
u64813202-b68827716,3.8615654547573595
u49431349-b70343057,4.747201667610138
u89785845-b13498456,3.204930043038283
u08299650-b66826030,3.522244554995945
u86429804-b11325351,4.527054594886851
u67116246-b03882502,4.316538741415345
u76457563-b62400385,3.907047441380109
u72786739-b12956356,2.7265088324299733
u77444875-b38712968,4.903653014689255
u03159164-b51116095,4.766105505781118
u14774882-b18427843,4.5679024267224655
u47323269-b31480201,3.8905994056371402
u05094435-b21882963,3.739961768062371
u77156269-b43649584,4.298422938835072
u44312311-b80980153,2.9694820027297935
u19359207-b80489217,4.2928729282772276
u10717754-b09870537,4.28604271324226
u14735314-b10036624,3.910823473952425
u02876072-b22101827,4.43134826389332
u33960086-b14032188,3.296325249785561
u89924348-b68169745,2.936887377360529
u82672028-b05293201,3.194469456631579
u66649960-b19197005,4.492040442193601
u49558722-b87716013,3.9678661154212413
u14704500-b10897730,4.305049310653113
u44563666-b35465872,4.6406336514211075
u95304517-b72703784,3.7691756178406193
u29423146-b75885962,4.339317101514591
u56807970-b29470367,4.269741931426084
u69196591-b86003780,3.287474457979153
u36996443-b63011993,4.758370700022376
u82098676-b40748908,3.6054569731918313
u59134743-b38443676,2.744219735178601
u54651214-b79823371,3.6209463828771207
u12576654-b59018402,3.627454034781674
u75488961-b96213089,4.182296581539013
u57687197-b74642837,3.3434422520717204
u77508695-b10630970,3.7777150309494285
u72301238-b93166975,3.8891170533715087
u85014182-b92861897,4.633224395084579
u39042573-b03064266,2.900139040354581
u87213292-b86529459,4.524595662957657
u83265016-b78306158,4.1599339719237385
u76522488-b37892119,3.2679150564737776
u49507052-b63124576,3.7745260463099335
u32863365-b19760133,4.077019732624042
u63834195-b36696224,4.145382863226127
u10443955-b53464753,4.082686963948394
u02592592-b09937763,3.9287266836220653
u48894781-b76818420,3.817969071386335
u98640964-b26845870,4.227324379562549
u71546433-b95539842,4.010940591477588
u32939343-b99176972,4.140509341537976
u22328414-b15118058,3.8830632412905164
u06378945-b57974573,1.8651440535411596
u32001443-b69196391,4.206756708554291
u14174734-b47305082,2.569575420042752
u04428454-b50395988,3.1025324190727575
u51864959-b31033827,4.31413322558496
u52659529-b87033997,4.3260269500827935
u30805351-b54152038,3.284129533480041
u79521123-b74545786,3.835579948014196
u95206974-b59273300,3.7941804782483803
u31606792-b69482399,4.121509049157694
u65944579-b50464648,4.177104396717933
u45557392-b60684530,4.4417604915425715
u12697122-b25106546,3.9267570158530987
u71064742-b40624916,3.455960861766359
u53010826-b85939125,4.011969391772156
u29538246-b84951696,4.394539685026792
u19137006-b32506599,4.821786636947365
u81320090-b35922252,3.656936977254325
u38401391-b75979488,4.560541791591225
u68798210-b84420905,3.518918945079741
u05076759-b78504204,1.59986753369594
u16777863-b10586979,3.8482487720189895
u15624624-b67572535,2.0407053756415356
u42129582-b06767807,4.115074989327322
u54396524-b70126785,4.696092466336949
u79141508-b02947619,0.7480874340037653
u62128648-b60938041,1.4144703691331726
u02968025-b92934802,4.543796043586854
u11088063-b77360151,4.13693960812809
u87853651-b61681284,4.541283024202474
u39722655-b90557194,3.7800569730959066
u02940775-b45872549,3.263777874361298
u25793614-b04923356,4.135374364824022
u02285686-b73267054,2.6375654840024327
u88965930-b24641828,4.055871909870282
u04412799-b28229165,4.671395092206699
u53362973-b47086160,4.8334032118373935
u63029901-b47458359,2.97845790603602
u15512497-b10758330,2.947531423514578
u64673631-b99969234,4.465588213161811
u38148261-b64830896,3.8798694981186697
u85059904-b25813624,3.8134664445327204
u35232613-b21517939,3.8389913007999037
u63596795-b00243506,4.528151963945412
u93574035-b48068247,3.8358411742067076
u09021384-b12221963,4.988607054170218
u99610740-b98064629,4.36060741907154
u25965593-b90557194,4.746842523865685
u75045364-b37863301,3.8165847950906353
u98584891-b89710210,4.110162238379058
u70023723-b27566208,3.3391964002080927
u88900324-b43563123,3.9550275655747327
u67158993-b33646629,4.4886738847400895
u21197140-b78687816,4.3474166512645835
u07173889-b40730421,2.695927149110607
u94553732-b91535880,3.891092781121786
u77810949-b98969438,3.664535620432058
u60805443-b06953409,3.894172991776501
u29363350-b59174998,4.191845969368046
u42998805-b65158834,4.115708178131473
u09783630-b32502763,3.8824942332797967
u77026851-b31472644,4.284513054914838
u86520915-b50632970,3.1422016576187914
u26994392-b26270467,3.6613684838749254
u74546375-b24641828,4.68650364656985
u70883895-b43932668,3.223771910228283
u05256105-b39405098,4.307579098308758
u45365728-b31833884,3.5021615092700165
u60971567-b10407007,3.756994552476438
u01110328-b89619852,4.632330247220707
u17462632-b77399661,3.4572458617571447
u85610586-b25169252,3.976561764774327
u78702207-b61362574,3.7573837565738106
u55210495-b49765587,2.232803220684257
u14406699-b73588874,3.6090468211831013
u05774943-b48026111,4.627314125421893
u67958338-b25099708,3.9431594260887213
u09677616-b03443622,3.88320592396979
u84232675-b35108503,1.4417430609856365
u11043423-b12503747,4.514710654738053
u36514284-b94058315,3.3395280813632073
u66731512-b43738702,3.6921648132614804
u71890321-b96462126,4.444970893743309
u94286049-b71439461,4.338919388155623
u38343104-b22213112,4.1002685597664605
u52360346-b75865103,2.7343597778476254
u27946369-b41426361,4.0969498983391555
u98829205-b32506599,3.9806039506120996
u04025618-b05303835,4.143881048803928
u38187602-b14913608,4.385610737903072
u30647697-b99685536,4.376523541030536
u34651926-b83709475,4.353612317789662
u03500881-b90557194,4.46867912170508
u86933497-b72769458,3.4996189941501874
u16413606-b81033425,4.671737835604965
u10976959-b88571835,4.106388766750405
u49461117-b05603728,3.551754172999127
u56833627-b21882963,3.642985921047691
u38432717-b09798441,3.8592968552340317
u55082575-b49595633,3.487575228829731
u91435928-b08568913,4.080998489066401
u33881650-b74642837,4.662508606940106
u50194093-b86908600,4.070232711998619
u14414937-b92368082,4.501884978039025
u76110923-b23648201,4.338855971145525
u46581516-b43754569,3.659638502275969
u65051906-b52058000,3.531930340626852
u44675291-b18002226,3.2950576398983684
u05280479-b99494682,4.758621466490334
u40949227-b09295767,3.991237182553176
u68439518-b93933847,3.907208771603962
u93270395-b52220918,2.7543344109748413
u72225526-b58936860,4.746053956410022
u52632228-b22213112,4.076222343170601
u04192299-b14534905,4.416269026317458
u99462935-b38208557,4.175091366785715
u58639463-b92695348,3.971675295312079
u30325292-b46290769,4.1864736875461075
u45418630-b00103111,4.21736907738841
u14428061-b35197933,4.1084425324561655
u27396000-b30081573,3.941986204469667
u94279987-b72620095,3.7291632837620186
u50385622-b03874442,3.4443599440269623
u45851277-b83772637,4.038540440232963
u49507052-b38414079,3.900572186474672
u48023781-b47907550,2.889736689527937
u81137484-b46514894,4.915406569449308
u27236220-b94925721,2.4615988712868266
u27867666-b08552952,4.968898735785887
u42124657-b08126249,3.0353896224779997
u80326471-b17128180,5.22261024787468
u36325593-b66210765,4.865741403088046
u35619944-b88514293,2.7945460932275923
u33475400-b48529696,3.4594615460039835
u90823682-b34256560,3.619919229395677
u92905412-b97993523,3.993559194578393
u77727766-b42462590,2.007789017833545
u91112766-b54088330,3.066471912225192
u14675543-b98013579,4.112817629189079
u76287936-b80287013,3.4682158111681454
u14819700-b19840222,4.099697850134768
u05487635-b16992326,4.328760284742107
u63840910-b41809247,4.262821307814808
u44478674-b71630311,2.7979404056174846
u00466645-b10595784,4.0159730996932845
u76314046-b42892770,3.3116653184555096
u24235580-b12589848,3.9591683465702627
u88489690-b13745791,4.43888558054719
u34100790-b49628485,3.949429956472814
u58732697-b49889887,5.055761787992759
u97917207-b00281481,3.6688977935035356
u15865473-b68268306,4.098655296353663
u42746588-b61227899,3.9875139794212573
u91831545-b06006374,3.7565790905949092
u34237238-b51975826,4.160545119626713
u47411197-b31561358,3.9759558633078265
u24307829-b84576865,3.979566580794057
u36080726-b48019598,3.5600900701216975
u79014911-b50707606,3.2176994516479636
u34220710-b46239029,4.1472005207154945
u78616620-b41880946,4.497131742848432
u81427965-b32383765,4.131013823328405
u90436393-b19912534,4.386657241601598
u56842512-b81468346,3.5217002233042547
u91259537-b56730076,4.1746383626634085
u20143908-b85950893,4.401921463320201
u51010423-b54803511,3.361414651074668
u25071384-b68321890,3.938810113651003
u53109523-b36366467,3.7465361211007275
u75802849-b47677202,4.228800231333454
u14184666-b48700301,4.819058059115443
u03733242-b88778791,4.113466021960638
u83907384-b00267275,3.3414214486134477
u19141737-b30192064,3.6668692890016388
u87837276-b53457863,3.5086345531114382
u68499789-b78026501,3.891300321401372
u31948523-b13469580,4.283598356297012
u76987689-b17405805,3.999260375804664
u63427513-b85703319,4.2374305291493615
u61436076-b83255583,4.299149606794682
u07741054-b19760133,3.8926374039022362
u25175349-b00103111,3.3081882862246124
u06850006-b53576784,4.439451906281294
u51265277-b92923630,4.345726035533877
u81516625-b89074943,3.9988637938063025
u12964695-b78716872,2.9984388125304022
u81735200-b28889278,3.9326131542751863
u28970769-b00791026,3.8354092608985484
u44259595-b42593799,4.58725729843418
u59957092-b80905946,4.523347005034296
u30908009-b14721894,4.473089607100678
u91326369-b55315814,3.7612234090453365
u18553006-b46250391,4.516578971700939
u38014357-b76915592,4.604515559950549
u12608513-b92934802,3.722874178151874
u51761346-b18471830,3.6156555409253373
u22650939-b53293184,4.014421154257512
u97156468-b68771355,4.230651704707407
u46766289-b59993343,3.190662672853643
u36400777-b92923630,4.109837493936642
u06161419-b75887411,4.095266266304834
u62582687-b10774037,3.9174537354668213
u50608477-b59327678,3.7361519245273245
u86820357-b88571575,4.345444434805708
u59061130-b80443453,2.9762300427596333
u10539146-b09141362,4.052979750951743
u63012596-b21882963,4.391488722037599
u46687254-b60830989,3.802904807467912
u56787442-b39405098,4.568424660620881
u33224419-b35323336,4.814795430235632
u01903904-b67283681,3.849144898024557
u63106979-b72686316,2.790068391134631
u78921194-b39405098,3.9797778331482476
u43164354-b32801211,3.546926950117487
u04789278-b66633259,3.2051016512561166
u18267658-b70256592,3.5438292070724113
u63137861-b91608304,4.249939022774994
u50269252-b30178176,4.382245781871994
u68671728-b42593799,3.2239913838968683
u85249300-b89710210,4.810534474324904
u08942082-b95441156,4.033493046827944
u97650642-b83899781,2.6960213015001933
u88442782-b42721643,3.9835279186792176
u27970208-b58164574,4.03740955516728
u40698945-b80581742,3.71502157301619
u88026985-b23910098,2.7013797443522805
u97591384-b51975826,3.8507478375097013
u94434459-b10630970,3.5759126363264193
u57703129-b35465872,4.189466719498971
u95815602-b38093043,3.345503869318537
u68203950-b50940699,4.527337459498474
u64649920-b63875835,3.6510842728757855
u28165225-b65678926,3.953171902683335
u44554375-b16648006,4.085266009984571
u08894166-b57783992,4.453618384598252
u92197713-b68145242,4.932903262370617
u57593962-b74508490,4.057437736928166
u10802408-b31893947,3.0642873150126664
u96860746-b43563230,3.6775965163581112
u63163811-b55456386,4.4173106753965135
u17610558-b17900087,4.45511198124184
u92771266-b50860413,3.168722787265042
u99133566-b39078899,4.227686208600983
u96007427-b46014294,3.998454944548485
u49300289-b38779837,2.2940694840155147
u26895510-b06433151,3.752636322384817
u27364940-b11170855,2.8797317970041996
u95755805-b88269686,3.960302204673005
u40832644-b36862107,3.516147395886565
u14884829-b37950826,3.8192382067131927
u25038253-b68828616,4.387387392570113
u88019845-b25926911,3.030444738329939
u58011980-b93167510,4.812905582467804
u70630392-b32921202,4.355553547357681
u18416237-b18746624,5.248077124645855
u49792580-b42915496,4.631483400445481
u50738232-b44450519,1.0339516598961527
u38211038-b79445211,3.7617361673376437
u42746588-b88889540,3.8887762065868228
u04885477-b33737897,4.4530680149809525
u97424295-b80612795,4.6925341794425295
u11303756-b59273300,4.665522048871636
u19134666-b58948265,4.527078127814042
u28921939-b11723749,3.356505431040951
u17370005-b77818958,3.4161169308997765
u30337872-b60453805,4.200962259487326
u09296369-b10016143,4.146833233181056
u70883895-b58668070,4.076683434642271
u41450628-b22565592,4.096857025893294
u65971837-b19843170,4.713170717772187
u24997792-b14848274,4.000219026892142
u53395417-b20807887,4.17560521422481
u92864068-b77273408,4.826575449909512
u83066341-b45581900,2.854193700626729
u45446825-b86897717,3.9174391014511105
u97355101-b01614509,3.9361852116683784
u23519478-b07235862,4.513350964890535
u76265967-b30525235,2.966310426185847
u31475416-b23680977,4.249285726334782
u15321166-b05852557,2.7917765748911774
u82677411-b64207119,3.6230709311865
u47242206-b27731606,2.820623986529868
u21874128-b46983807,4.663938687980257
u46516720-b22093924,4.471352710576223
u52905312-b36185726,3.5258831993904036
u70205509-b05533804,2.8493034714462646
u05715437-b80018097,4.507635832611754
u46275821-b78274584,4.304238535944545
u75348712-b17260068,3.859419179320856
u66548000-b83096633,4.080333485984007
u92289109-b06888400,3.9796452145736816
u56889210-b65584610,3.6214488866782886
u04192299-b35125429,4.348185613832761
u38006422-b08267780,3.1549304012332957
u69684836-b91187364,4.7270009928831005
u65735347-b67076761,2.6212562022809314
u88699630-b40903862,4.258848363791285
u37551236-b00908936,4.23905676311967
u69672708-b90686763,2.519813865160233
u89649349-b41195015,3.5505463168653173
u33302848-b09870537,4.716414094828897
u43424474-b37863301,4.930232580245352
u98302280-b75743714,3.6219152983552756
u38401391-b65331041,4.6080377448792555
u53534674-b46263957,4.30094874653136
u95012157-b28090629,3.7459504500062466
u15411776-b16489787,3.677925459149402
u11320412-b97283561,3.5766348778567236
u50834673-b41967407,3.6361893602785607
u68773026-b27827762,3.395246580376703
u09361436-b50003012,3.8905083028106304
u44002562-b45160608,3.559040006791184
u20410845-b50479969,4.061926036592743
u77839057-b51665330,4.41182485732347
u05663482-b09236808,4.006171621436471
u19701154-b84468354,3.5052058694170554
u40930285-b83645619,4.022137230388678
u12279924-b00275538,3.932876102937398
u36596723-b41536387,4.20807311345354
u14406699-b13398216,3.7945667394897136
u41075876-b41880946,3.7731054321969655
u84560414-b75165897,4.647009188664005
u99039693-b00226878,4.3251804057154875
u19489414-b33082978,3.8818052797644897
u96034380-b56020340,1.5498076149321678
u19516998-b84103903,4.396908417208204
u46516720-b34820400,4.7628666924797525
u55479258-b79271016,2.9775945889423183
u69700998-b29259856,4.648527852778029
u55211138-b91843629,3.803866067474668
u67057375-b52220918,4.382950737605919
u65283116-b34672479,4.308562247107398
u06294856-b68461450,4.179612568759466
u93483823-b60892870,4.016967802495757
u10273283-b01287078,3.6399263096305745
u52245215-b09050139,3.8065011166247844
u63114972-b92150902,3.921037161989816
u93289879-b09236808,3.1525322995932474
u30229229-b97931756,3.4696295772619896
u31636679-b54859279,4.365885689287582
u08684613-b60830989,3.8312446521976513
u08112643-b19342367,3.273051774320737
u12279924-b53308633,3.727390286812092
u73879322-b40730030,3.5340677043691757
u35226883-b91187364,4.806574583330365
u63994324-b59273300,4.631733986717262
u21930214-b67966706,3.632380090173001
u09082067-b07314876,3.8329223211272376
u08221480-b37301712,4.412539140051711
u63786874-b15764990,4.380152618648275
u42045824-b85472991,4.965112860704103
u51185462-b93717185,4.116143285885282
u47403097-b76800630,3.4832930154004926
u47039508-b71788608,3.467243686375524
u48420934-b52502638,4.252207304520679
u04214717-b48730979,4.425207776486804
u25203403-b20224721,3.8792782919615187
u59405230-b50728685,3.6527301599170494
u87972777-b10036624,4.699630010853539
u85240301-b18871091,4.350710126307855
u73951818-b50552757,3.5992221353830134
u56330864-b97735973,4.140692898466683
u26306103-b05010512,3.6328405419560768
u71272233-b32856386,2.4509669725084393
u05414893-b77437424,3.3940317566967937
u77632271-b38392740,4.539561837857928
u50248964-b08817066,4.676527660649511
u38129998-b39335765,4.243270367871716
u87449067-b49126919,4.171965006065399
u54120442-b30536747,4.405019634283172
u68156710-b80856708,3.4616541304868687
u57091623-b39078899,3.872089984406414
u91206477-b71312426,4.158729491637699
u51942012-b68658762,4.052243609758544
u84958932-b83255583,3.9571171672588346
u92608680-b08671196,4.513616313308871
u83708602-b35057240,4.284557144231805
u14911686-b74900679,4.246620122584602
u09361436-b64047082,4.315822276154431
u96007250-b60202622,3.6167898329623025
u31533027-b46552038,3.119592306371232
u56560839-b48548510,4.221713602432497
u17629147-b92368082,4.495505563688595
u71733212-b41195015,4.484620199552723
u97217652-b25315342,4.4323928767786915
u35287508-b49779184,3.34416240510172
u11744698-b40623870,4.018186523971515
u05297126-b89076881,4.822988651866713
u50743529-b40748908,3.2341132451820127
u10754815-b02648165,3.5823267281844138
u28550280-b24178664,4.4227677330883255
u63548077-b42968057,2.8250935301408386
u10162778-b79405021,4.170748737472307
u76656441-b38886665,3.9270356293043656
u94202823-b88514293,3.468469776892819
u31695470-b95792291,1.2149906439747122
u43192442-b65076337,4.860760647717898
u21716111-b49616128,4.11473640177276
u32714980-b89126603,4.249495933834636
u15153630-b34243773,3.6122622634569588
u00071139-b68435365,4.408260744207069
u42188451-b06941715,4.77529657057872
u13423971-b43877135,3.458126236398506
u31236508-b33376751,4.645239321791326
u04360569-b73552543,3.8765627748857687
u36566953-b43584935,2.9757288084067066
u15870085-b00360337,3.68069994539531
u12187842-b68828616,4.006779531631118
u15187607-b03271472,4.095287157971755
u09512564-b68145242,3.978849092307839
u68804790-b65149363,3.2726163288268952
u53925403-b24709299,4.055518204480451
u32926712-b30737799,4.179039080034567
u38084918-b22438331,4.746169013480144
u99456127-b94014086,3.564264820595571
u61791751-b51134800,3.5361652085791264
u58761816-b49569979,3.6217545395361905
u77727766-b72194541,2.1103402731426764
u21551119-b40730030,3.6891111806748254
u40728392-b87250311,4.121663228562013
u93744132-b00018394,4.322401849782244
u63642661-b02198828,4.460036226012885
u48777318-b41795317,4.884120656352083
u86501624-b86135640,3.435467780291259
u52019487-b83795539,3.932388813940123
u68422315-b11073063,3.5478957603896735
u13266697-b08126249,3.8314784075749566
u78265622-b68368617,4.274284292709323
u91435928-b96347205,4.640137995039716
u01187949-b80820222,4.080819958696909
u04678924-b95186664,4.291647196462868
u47660720-b06433151,4.523127612035289
u25067797-b38067574,4.324104847944068
u69905020-b98238531,2.6284630087405665
u79903875-b72139776,3.925581679837517
u11362116-b07629345,3.2086344757435596
u31809180-b87250311,3.1727974362836955
u63471599-b36609633,3.957664450918929
u40448004-b90948042,4.271931325757447
u38169137-b21517939,3.255804238958481
u44079793-b38220226,2.202768775445671
u25422527-b53400293,3.335738537595013
u28484758-b18518059,3.8049186625009908
u00879546-b87581088,4.038074459306754
u79718611-b94542186,3.27863175400219
u85729185-b94329458,4.0734787417613445
